name,comp,chara,main_bene,adap_ill,usage,pre_cares 
"四维葡锌胶丸
                    ",用于伤口愈合的辅助治疗，防治心脑血管疾病、肿瘤、糖尿病及其他并发症，参与体内多种物质的代谢合成，提高人体免疫力、促进人体生长发育和食欲及抗衰老，防治佝偻病、骨软化症等。,"
                        规格：30粒
                    ","为复方制剂，其组份为：每粒含葡萄糖酸锌158.5mg(含元素锌：2.74mg) ；维生素B1 5mg；维生素B2 5mg；维生素B6 10mg；维生素E 10mg。
                        ",锌剂有胃肠道刺激性，口服可有轻度恶心、呕吐和便秘。服用0.2～2g可催吐。,口服。一次1～2粒，一日3次。成人：一日锌元素量68mg，分3次服。长期服用剂量可根据血浆锌浓度不高于30.6mmol/L调整。小儿：l～6个月：每日元素锌3mg；7～12个月：每日元素锌5mg; 1～10岁：每日元素锌10mg；>10岁～....,1．应按推荐的剂量服用，不可过量服用。2．餐后服用，可减少锌剂的胃肠道刺激。3．应用维生素B1时，测定血清茶碱浓度可受到干扰，测定尿酸浓度可呈假性增高 ，尿胆原可呈假阳性。4．维生素B6对诊断的干扰：尿胆原试验呈假阳性。5．维生素B2对诊断....
"口腔溃疡含片
                    ",消溃止痛。用于复发性口腔溃疡，疱疹性口腔溃疡。（口腔溃疡，又称为“口疮”，是发生在口腔粘膜上的表浅性溃疡，大小可从米粒至黄豆大小、成圆形或卵圆形，溃疡面为凹、周围充血。溃疡具有周期性、复发性及自限性等特点，好发于唇、颊、舌缘等。病因及致病机....,"
                        规格：每片重0.3g
                    ","青黛、白矾、冰片。

                        ",1.忌烟、酒及辛辣、油腻食物。 2.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 3.儿童、孕妇、年老体弱者应在医师指导下服用。 4.服药3天症状无缓解，应去医院就诊。 5.对本品过敏者禁用，过敏体质者慎用。 6.....,含服，一次1片，每2小时1次，１日4～8次。,['无']
"葡萄糖酸锌口服溶液
                    ",葡萄糖酸锌口服溶液用于治疗缺锌引起的营养不良、厌食症、异食癖、口腔溃疡、痤疮、儿童生长发育迟缓等。,"
                        规格：10ml:35mg
                    ","葡萄糖酸锌，辅料为蔗糖、香精。
                        ",有轻度恶心、呕吐、便秘等消化道反应。,口服。12岁以上儿童及成人一次20毫升，一日2次。12岁以下儿童每日用量见下表：1-3岁，10-15公斤，10～15毫升；4-6岁，16-21公斤，15～20毫升；7-9岁，22-27公斤，20～25毫升；10-12岁，28-32公斤，25....,1本品宜餐后服用以减少胃肠道刺激。2.应在确诊为缺锌症时使用，如需长期服用，必须在医师指导下使用。3.对本品过敏者禁用，过敏体质者慎用。4.本品性状发生改变时禁止使用。5.请将本品放在儿童不能接触的地方。6.儿童必须在成人监护下使用。7.如....
"葡萄糖酸锌咀嚼片
                    ",本品用于治疗因缺锌引起的生长发育迟缓，营养不良﹑厌食症﹑复发性口腔溃疡，痤疮等。,"
                        规格：35mg(以葡萄糖酸锌计,相当于锌5mg)
                    ","本品每片含主要成分葡萄糖酸锌35毫克（相当于锌5毫克）。

                        ",1. 有轻度恶心﹑呕吐﹑便秘等反应。2. 应避免空腹服药，必要时可减少用量或停药以使不良反应减轻。,(咀嚼或含化)口服，1. 成人一次2-4片，一日2次。2. 儿童用量如下：(1) 1-3岁，体重10-14公斤，每次2片，一日2次。 (2) 4-6岁，体重16-20公斤，每次3片，一日2次。 (3) 7-9岁，体重22-26公斤，每次4片....,1. 糖尿病患者慎用。2. 宜餐后服用以减少胃肠刺激。3. 应在确诊为缺锌症时使用，如需长期服用，必须在医师指导下使用。4. 本品不能与牛奶同服。5. 如服用过量或出现严重不良反应，请立即就医。6. 当药品性状发生改变时禁止服用。6. 儿童....
"夏桑菊颗粒
                    ",清肝明目，疏风散热，除湿痹，解疮毒。用于风热感冒，目赤头痛，头晕耳鸣，咽喉肿痛，疔疮肿毒等症，并可作清凉饮料。,"
                        规格：每袋装10g
                    ","夏枯草、野菊花、桑叶。
                        ",1.忌烟、酒及辛辣、生冷、油腻食物。2.不宜在服夏桑菊颗粒期间同时服用滋补性中成药。3.风寒感冒者不适用，其表现为恶寒重，发热轻，无汗，头痛，鼻塞，流清涕，喉痒咳嗽。4.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。5....,口服，一次10～20克，一日3次。,['无']
"多维铁口服溶液
                    ",用于防治因维生素、铁、锌、叶酸及赖氨酸缺乏引起的各种疾病。,"
                        规格：10ml*10支
                    ","本品为复方制剂，每毫含升维生素C100毫克，维生素B21.5毫克，维生素B10.05毫克，维生素B60.05毫克，烟酸0.25毫克，叶酸0.01毫克，硫酸锌0.2毫克，盐酸赖氨酸50毫克，甘油磷酸铁5毫克。辅料为：
                        ",1.可见胃肠道反应，如恶心、呕吐、上腹部疼痛及便秘。2.可致便秘和黑便。3.长期过量服用可引起草酸盐或尿酸盐结石。,口服。成人，一次10～15毫升；婴儿，一次2～4毫升；2～7岁小儿，一次5～7毫升；7岁以上儿童，一次7～10毫升；均为一日2次，饭后服。,1.不应与浓茶同服。2.对本品过敏者禁用，过敏体质者慎用。3.本品性状发生改变时禁止使用。4.请将本品放在儿童不能接触的地方。5.儿童必须在成人监护下使用。6.如正在使用其他药品，使用本品前请咨询医师或药师。
"复方氨基酸胶囊(8-11)
                    ",1．各种疾病所致的低蛋白血症的辅助治疗，如慢性肝病、肝硬化或肾病所致的低蛋白血症；2．外科手术后或恶性肿瘤所致负氮平衡和低蛋白学症；3．用于维生素缺乏的防治，如脚气病、坏血病、夜盲症、佝偻病、神经炎等；4．外伤、烧伤、骨折及手术后伤口愈合；....,"
                        规格：0.35g*30粒
                    ","本品为复方制剂，其组份为：8种人体必需氨基酸和11种维生素，每粒胶囊含：L-亮氨酸 18.3毫克，维生素D2 200国际单位，L-异亮氨酸 5.9毫克，硝酸硫胺 5.0毫克，L-赖氨酸盐酸盐 25.0毫克，维生素B2 3.0毫克，L-苯丙氨
                        ",尚不明确,口服。每次1-2粒，每日2-3次。小儿每日1-3粒。或遵医嘱。可取胶囊内容物用温开水送服。,1．严格按规定剂量服用。2．本品含维生素A，可从乳汁中分泌，哺乳期妇女过量服用可致婴儿产生食欲缺乏、易激动、颅内压增高等不良反应。3．孕妇及哺乳期妇女应在医师指导下使用。4．儿童用量请咨询医师或药师。5．对本品过敏者禁用，过敏体质者慎用。6....
"轻身减肥胶囊
                    ",轻身减肥，益气健脾，活血化瘀，宽胸去积。用于单纯性肥胖。,"
                        规格：0.35g*10粒*3板*3小盒
                    "," 大黄、防己、丹参、茵陈、泽泻、山楂、水牛角、淫羊霍、黄芪、白术、川穹。
                        ", 尚不明确。,口服，一次4～5粒，一日3次。, 尚不明确。请仔细阅读说明书并遵医嘱使用。
"轻身减肥片
                    ",轻身减肥，益气健脾，活血化瘀，宽胸去积。用于单纯性肥胖。,"
                        规格：0.35g*48片
                    ","本品主要成分为大黄、防已、丹参、茵陈、泽泻、山楂、水牛角、淫羊藿、黄芪、白术、川芎。
                        ",尚不明确,口服，一次4~5片，一日3次。,1.服药初期可能有大便次数增加现象，一至两周后可消失，不影响继续治疗。
"夏桑菊颗粒
                    ",清肝明目，疏风散热，除湿痹，解疮毒。用于风热感冒，目赤头痛，头晕耳鸣，咽喉肿痛，疔疮肿毒等症，并可作清凉饮料。,"
                        规格：每袋装10g
                    ","夏枯草、野菊花、桑叶。辅料为蔗糖。
                        ",尚不明确。,口服，一次10-20克，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"奥利司他片
                    ",用于肥胖或体重超重患者（体重指数≥24）的治疗。,"
                        规格：0.12g*24片/盒
                    ","本品每片含奥利司他0.12克，辅料为：交聚维酮、共聚维酮、乳糖、微晶纤维素、硬脂酸镁。
                        ",1．常见不良反应为：油性斑点，胃肠排气增多，大便紧急感，脂肪（油）性大便，脂肪泻，大便次数增多和大便失禁。随膳食中脂肪成分增加，发生率也相应增高。大部分病人用药一段时间后可改善。,成人：餐时或餐后1小时内口服1片。如果有一餐未进或食物中不含脂肪，则可省略一次服药。,1．第一次使用本品前应咨询医师，治疗期间应定期到医院检查。尤其是伴发高血脂、高血压、糖尿病和中度以上脂肪肝的病人，应在医师指导下结合其他药物进行治疗。
"转移因子胶囊
                    ",用于某些抗生物素难以控制的病毒性感染和或霉菌性细胞内感染。（如带状疱疹、流行性乙型脑炎、白色念珠菌感染、病毒性心肌炎等）；对于恶性肿瘤可作为辅助治疗剂；免疫缺陷病（如湿疹，血小板减少，多次感染综合症急慢性皮肤粘膜真菌病有一定的疗效）。,"
                        规格：3mg(多肽):100μg(核糖)
                    ","猪脾中提取的一种低分子量多肽-核苷酸合物,多肽、核苷酸、以及18种游离氨基酸。
                        ",无任何毒副作用，可长期使用，临床未见孕妇及婴幼儿有任何不良反应。,口服，一次2粒，一日2次或遵医嘱。,当药品性状发生改变时禁止使用。
"维血康颗粒
                    ",补肾健脾，补血养阴。适用于脾肾不足，精血亏虚，面色萎黄，眩晕耳鸣，腰膝酸软，倦怠体瘦。营养性贫血、缺铁性贫血属上述证候者。,"
                        规格：10g*10袋
                    ","党参、熟地黄、黑豆、山药、陈皮、砂仁、何首乌、硫酸亚铁、山楂。
                        ",尚不明确,开水冲服。成人一次10g，小儿一次5g，一日3次。15-20天为一疗程。,['无']
"轻身消胖丸
                    ",益气、利湿，降脂、消胖。用于单纯性肥胖症。,"
                        规格：0.15g*10*30粒/盒
                    ","罗布麻叶、泽泻、白术、薏苡仁、芒硝、防己、海藻、当归、川芎、茶叶、大黄、麻黄、玫瑰花、茯苓、滑石、山楂、黄芪、荷梗、木香。
                        ",尚不明确,口服，一次30粒，一日2次。,孕妇禁服，脾胃虚寒及慢性腹泻患者慎用，运动员慎用。
"夏桑菊颗粒
                    ",清肝明目，疏风散热，除湿痹，解疮毒。用于风热感冒，目赤头痛，头晕耳鸣，咽喉肿痛，疔疮肿毒等症，并可作清凉饮料。,"
                        规格：每袋装10g
                    ","夏枯草、野菊花、桑叶。辅料为蔗糖。
                        ",尚不明确。,口服，一次10-20克，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"盐酸特比萘芬片
                    ",由皮肤癣菌如毛癣菌（红色毛癣菌、须癣毛癣菌、疣状毛癣菌、断发毛癣菌、紫色毛癣菌）、犬小孢子菌和絮状表皮癣菌引起的皮肤、毛发真菌感染。 本品仅用于治疗大面积、严重的皮肤真菌感染（体癣、股癣、足癣、头癣）和念珠菌（如白色假丝酵母）引起的皮肤酵母....,"
                        规格：0.25g*6片
                    ","本品主要成分为盐酸特比萘芬。
                        ",本品耐受性好，副作用轻至中度，且常为一过性的。最常见的有胃肠道症状（胀满感、食欲不振、恶心、轻度腹痛及腹泻）或轻型的皮肤反应（皮疹、荨麻疹等）。个别严重的皮肤反应病例（如Stevens-Johnson综合性、中毒性表皮坏死松解症）曾见报道，....,口服，成人每次0.25g，每日一次，疗程如下：皮肤感染的疗程：手足癣 [指 (趾) 间型和跖型]：2-6周；体癣、股癣：2-4周；皮肤念珠菌病：2-4周。在真菌学治愈后几周，才可见到皮肤外观完全正常以及感染症状消失。头发和头皮感染疗程：头癣....,1. 肝或肾功能不全（肝酐清除率<50ml>300u mol/L）者，特比萘芬剂量应减少50%（见“不良反应”）。本品应置于儿童接触不到的地方。
"盐酸二甲双胍肠溶胶囊
                    ",	本品用于单纯饮食控制不满意的Ⅱ型糖尿病患者，尤其是肥胖者。不但有降血糖作用，还可能有减轻体重的作用。对某些磺酰脲类无效的病例有效。如与磺酰脲类降血糖药合用有协同作用，较各自的效果更好。,"
                        规格：0.5g*24片
                    ","	本品主要成分为盐酸二甲双胍，化学式为1，1-二甲基双胍盐酸盐，分子式为C4H12ClN5，分子量为165.62。
                        ",1.部分病人口服片剂后有胃肠道反应，表现为食欲不振、恶心、呕吐、腹泻、胃痛、口中金属味。肠溶胶囊可在不同程度上减轻以上的不良反应。2.有时有乏力、疲倦、体重减轻、头晕、皮疹。,	口服，餐前半小时服用，成人开始一次0.25g，一日2~3次，以后根据血糖和尿糖情况调整剂量，每日最大剂量不超过2g，或遵医嘱。,1.1型糖尿病不应单独使用。2.定期检查血糖、尿糖、尿酮体。3.既往有乳酸性酸中毒史者慎用。4.进行肾脏造影者应于前3天停用本品。
"盐酸二甲双胍肠溶胶囊
                    ",本品用于单纯饮食控制不满意的非胰岛素依赖型糖尿病人，尤其是肥胖者。不但有降血糖作用，还可能有减轻体重的作用。对某些磺酰脲类无效的病例有效。如与磺酰脲类降血糖药合用有协同作用，较各自的效果更好。 ,"
                        规格： 0.25g*24粒
                    "," 本品主要成分为盐酸二甲双胍，化学式为1，1-二甲基双胍盐酸盐，分子式为C4H12ClN5，分子量为165.62。
                        ",1.部分病人口服片剂后有胃肠道反应，表现为食欲不振、恶心、呕吐、腹泻、胃痛、口中金属味。肠溶胶囊可在不同程度上减轻以上的不良反应。2.有时有乏力、疲倦、体重减轻、头晕、皮疹。,口服，餐前半小时服用。成人开始一次0.5g(1粒)，一日2次，以后根据血糖和尿糖情况调整用量，每日最大剂量不超过2.0g(4粒)，分2-3次服用，或遵医嘱。   ,1.型糖尿病不应单独使用。2.定期检查血糖、尿糖、尿酮体。3.既往有乳酸性酸中毒史者慎用。4.进行肾脏造影者应于前3天停用君力达。
"维生素B1片
                    ",用于预防和治疗维生素B1缺乏症，如脚气病、神经炎、消化不良等。,"
                        规格：10mg
                    ","主要成份:维生素B1。
                        ",推荐剂量的维生素B1几乎无毒性，过量使用可出现头痛、疲倦、烦燥、食欲缺乏、腹泻、浮肿。,口服,1.必须按推荐剂量服用，不可超量服用。
"盐酸二甲双胍片
                    ",1.本品首选用于单纯饮食及体育活动不能有效控制的2型糖尿病，特别是肥胖的2型糖尿病。,"
                        规格：0.25g*48片
                    ","本品主要成份为盐酸二甲双胍。
                        ",1.口服本品期间，应定期检查肾功能，以减少乳酸酸中毒的发生，尤其是老年患者更应定期检查肾功能。,应遵医嘱服药。,1.单剂联合使用二甲双胍和格列苯脲未发现二甲双胍的药代动力学参数改变。
"轻身消胖丸
                    ",益气、利湿，降脂、消胖。用于单纯性肥胖症。,"
                        规格：30粒x12袋/盒
                    ","罗布麻叶、玫瑰花、薏苡仁、海藻、荷叶、泽泻、黄芪、山楂、大黄等19味。
                        ",尚不明确。,口服，一次30粒，一日3次。,1.本品如长期服用，应在医生指导下服用。 2.运动员慎用。 请仔细阅读说明书并遵医嘱使用。
"奥利司他胶囊
                    ",用于肥胖或体重超重患者(体重指数≥24)的治疗。,"
                        规格：60mg*24粒
                    ","本品主要成份为：奥利司他。
                        ", 1、常见不良反应为：油性斑点，胃肠排气增多，大便紧急感，脂肪(油)性大便，脂肪泻，大便次数增多和大便失禁。随膳食中脂肪成分增加，发生率也相应增高。大部分病人用药一段时间后可改善。 2、较多出现的胃肠道急性反应有：腹痛/腹部不适、胃肠胀气、....,成人：餐时或餐后1小时内口服1粒。如果有一餐未进或食物中不含脂肪，则可省略一次服药。, 1、第一次使用本品前应咨询医师，治疗期间应定期到医院检查。尤其是伴发高血脂、高血压、糖尿病和中度以上脂肪肝的病人，应在医师指导下结合其他药物进行治疗。 2、不推荐体重指数低于24的人群使用本品。体重指数近似值的计算方法为体重/身高2(体重....
"盐酸二甲双胍片
                    ",用于单纯饮食控制不满意的II型糖尿病病人，尤其是肥胖和伴高胰岛素血症者，用本药不但有降 血糖作用，还可能有減轻体重和高胰岛素血症的效果。对某些磺酰脲类疗效差的患者可奏效，如与磺酰脲类、小肠糖苷酶抑制剂或噻唑烷二酮类降糖药合用，较分别单用的效....,"
                        规格： 0.25g*48片
                    ","本品主要成份为:盐酸二甲双胍。
                        ",1.常见的有：恶心、呕吐、腹泻、口中有金属味。,口服。成人开始一次0.25g（一次1片），一日2～3次，以后根据疗效逐渐加量，一般每日量1～1.5g（4-6片），最多每日不超过2g（8片）。餐中或餐后即刻服用，可减轻胃肠道反应。,1.I型糖尿病不应单独应用本品（可与胰岛素合用）。
"降浊祛瘀颗粒
                    ",用于湿浊瘀阻，消化不良，身体肥胖，疲劳神倦。,"
                        规格：3g*12袋
                    ","山楂,莱菔子,枳实,厚朴,菊花,麦芽,陈皮,火麻仁,神曲,绿茶叶。
                        ",尚不明确。,开水冲服，一次3-6克，一日3-4次。, 尚不明确。
"轻身消胖丸
                    ",益气、利湿，降脂、消胖。用于单纯性肥胖症。,"
                        规格：30丸*10袋*4盒
                    ","罗布麻叶、泽泻、白术(麸炒)、薏苡仁、芒硝、防己、海藻、当归、川芎、荷叶、大黄、麻黄、玫瑰花、茯苓、滑石、山楂、黄芪、荷梗、木香。
                        ",尚不明确,口服。一次30粒，一日2次。,运动员慎用。
"奥利司他胶囊
                    ",用于肥胖或体重超重患者（体重指数≥24）的治疗。,"
                        规格：60mg*12粒　
                    ","奥利司他、微晶纤维素、羧甲淀粉纳、交联聚维酮、十二烷基硫酸纳、聚维酮K30 。
                        ",常见不良反应为：油性斑点，胃肠排气增多，大便紧急感，脂肪（油）性大便，脂肪泻，大便次数增多和大便失禁。随膳食中脂肪成分增加，发生率也相应增高。大部分病人用药一段时间后可改善。,成人：餐时或餐后1小时内口服1粒。如果有一餐未进或食物中不含脂肪，则可省略一次服药。,1.第一次使用本品前应咨询医师，治疗期间应定期到医院检查。尤其是伴发高血脂、高血压、糖尿病和中度以上脂肪肝的病人，应在医师指导下结合其他药物进行治疗。
"奥利司他胶囊
                    ",用于肥胖或体重超重患者（体重指数≥24）的治疗。,"
                        规格：60mg*21粒
                    ","本品主要成份为奥利司他。
                        ",1.常见不良反应为：油性斑点，胃肠排气增多，大便紧急感，脂肪（油）性大便，脂肪泻，大便次数增多和大便失禁。随膳食中脂肪成分增加，发生率也相应增高。大部分病人用药一段时间后可改善。 2.较多出现的胃肠道急性反应有：腹痛/腹部不适、胃肠胀气、水....,成人：餐时或餐后1小时内口服1粒。如果有一餐未进或食物中不含脂肪，则可省略一次服药。,1.器官移植警告：器官移植患者禁用仁和奥利司他胶囊。奥利司他会干扰抗移植排斥反应的药物。2.第一次使用本品前应咨询医师，治疗期间应定期到医院检查。尤其是伴发高血脂、高血压、糖尿病、中度以上脂肪肝以及曾患有胆囊疾病、肾结石、胰腺炎的患者，应在....
"奥利司他胶囊
                    ", 用于肥胖或体重超重患者（体重指数≥24）的治疗。,"
                        规格：0.12g*28粒
                    ","本品主要成份为奥利司他。化学名称：（S）-2-甲酰氨-4-甲基-戊酸-（S）-1- { [（2S，3S）-3-己基-4-氧代-氧杂环丁基]甲基}十二烷基酯。
                        ",1.常见不良反应为：油性斑点，胃肠排气增多，大便紧急感，脂肪（油）性大便，脂肪泻，大便次数增多和大便失禁。随膳食中脂肪成分增加，发生率也相应增高。大部分病人用药一段时间后可改善。 2.较多出现的胃肠道急性反应有：腹痛/腹部不适、胃肠胀气、水....,成人：餐时或餐后1小时内口服1粒。如果有一餐未进或食物中不含脂肪，则可省略一次服药。,1.第一次使用本品前应咨询医师，治疗期间应定期到医院检查。尤其是伴发高血脂、高血压、糖尿病和中度以上脂肪肝的病人，应在医师指导下结合其他药物进行治疗。 2.不推荐体重指数低于24的人群使用本品。体重指数近似值的计算方法为体重/身高2（体重以....
"奥利司他胶囊
                    ",用于肥胖或体重超重患者（体重指数≥24）的治疗。,"
                        规格：60mg*5粒*5板
                    ","本品每粒含奥利司他60mg。
                        ",1．常见不良反应为：油性斑点，胃肠排气增多，大便紧急感，脂肪（油）性大便，脂肪泻，大便次数增多和大便失禁。随膳食中脂肪成分增加，发生率也相应增高。大部分病人用药一段时间后可改善。2．较多出现的胃肠道急性反应有：腹痛/腹部不适、胃肠胀气、水样....,成人：餐时或餐后1小时内口服1粒。如果有一餐未进或食物中不含脂肪，则可省略一次服药。,1．第一次使用本品前应咨询医师，治疗期间应定期到医院检查。尤其是伴发高血脂、高血压、糖尿病和中度以上脂肪肝的病人，应在医师指导下结合其他药物进行治疗。2．不推荐体重指数低于24的人群使用本品。体重指数近似值的计算方法为体重/身高2（体重以千....
"奥利司他胶囊
                    ",用于肥胖症或体重超重患者（体重指数≥24）的治疗。,"
                        规格：0.12g*21粒
                    ","化学名：(S)-2-甲酰氨-4-甲基-戊酸(S)-1-[[(2S,3S)-3-己基-4-氧-氧杂环丁基]甲基]-十二烷基酯
分子量：C29H53NO5
                        ",1.常见不良反应为：油性斑点、胃肠排气增多、大便紧急感、脂肪(油)性大便、脂肪泻、大便次数增多和大便失禁。随膳食中脂肪成分增加，发生率也相应增高。大部分患者用药一段时间后可改善。 2.较多出现的胃肠道急性反应有：腹痛/腹部不适、胃肠胀气、水....,成人：餐时或餐后1小时内口服1粒。如果有一餐未进或食物中不含脂肪，则可省略一次服药。,1．第一次使用本品前应咨询医师，治疗期间应定期到医院检查。尤其是伴发高血脂、高血压、糖尿病和中度以上脂肪肝的病人，应在医师指导下结合其他药物进行治疗。 2．不推荐体重指数低于24的人群使用本品。体重指数近似值的计算方法为体重/身高2（体重以....
"轻身消胖丸
                    ",益气、利湿，降脂、消胖。用于单纯性肥胖症。,"
                        规格：240粒*3瓶
                    ","罗布麻叶、泽泻、白术、薏苡仁、芒硝、防己、海藻、当归、川芎、茶叶、大黄、麻黄、玫瑰花、茯苓、滑石、山楂、黄芪、荷梗、木香，辅料为蜂蜜。
                        ",尚不明确。,口服，一次30粒，一日2次。,1.本品如长期服用，应在医生指导下服用。
"右旋糖酐铁口服溶液
                    ",用于慢性失血、营养不良、妊娠、儿童发育期等引起的缺铁性贫血。,"
                        规格：5ml:25mg*10支
                    ","本品主要成份为右旋糖酐铁，是重均分子量（mw）为5000-7500的右旋糖酐与氢氧化铁的络合物。辅料为蔗糖、柠檬香精。
                        ",1.可见胃肠道不良反应，如恶心、呕吐、上腹疼痛、便秘。 ,口服。成人一次50-100mg（以铁计），一日1～3次，饭后服,1.不得长期使用，应在医师确诊为缺铁性贫血后使用，且治疗期间应定期检查血象和血清铁水平。 
"生血宁片
                    ",益气补血。用于轻、中度缺铁性贫血属气血两虚证者，证见：面部、肌肤萎黄或苍白，神疲乏力，眩晕耳鸣，心悸气短，舌淡或胖，脉弱等。,"
                        规格：0.25g*12片*2板
                    ","蚕砂提取物。
                        ",少数患者用药后可见上腹不适，恶心；个别患者大便次数增多。大量使用后会有黑便，可能是因为量多无法吸收，直接排除体外，而药物经消化后变成黑色。,轻度缺铁性贫血患者，每日2次，每次2片：中、重度患者，每日3次，每次2片：儿童患者，每日3次，每次1片。30天为一疗程。,服用补血药的同时大便呈黑色是正常的。服药期间注意复查血常规、血红蛋白、血清铁等相关生化指标，以指导治疗。
"维胺颗粒
                    ",用于预防和治疗B族维生素及维生素C缺乏所致的各种疾病。,"
                        规格：2克*6袋 
                    ","每袋含维生素C：500毫克、维生素B1：15毫克、维生素B2：5毫克、维生素B6：4毫克、维生素B12：0.005毫克、泛酸钙：18毫克、烟酰胺：100毫克、叶酸：0.5毫克
                        ",偶见皮肤潮红、瘙痒。,口服，成人一日1袋。,1.按规定剂量服用。 2.如服用过量或出现严重不良反应，应立即就医。 3.对本品过敏者禁用，过敏体质者慎用。 4.本品性状发生改变时禁止使用。 5.请将本品放在儿童不能接触的地方。 6.儿童必须在成人监护下使用。 7.如正在使用其他药品，使....
"葡萄糖粉剂
                    ",用于维生素缺乏症患者的营养及能量补充。,"
                        规格：500g,450g
                    ","葡萄糖。
                        ",大剂量服用可出现烦躁、疲倦以及食欲缺乏等。偶见皮肤潮红、瘙痒。尿液可能呈黄色。,口服，一次8～16克，一日3次，温开水冲服或与食物调和服用。,当药品性状发生改变时禁止使用。儿童必须在成人监护下使用。请将此药品放在儿童不能接触的地方。
"夏桑菊颗粒
                    ",清肝明目，疏风散热，除湿痹，解疮毒。用于风热感冒，目赤头痛，头晕耳鸣，咽喉肿痛，疔疮肿毒等症，并可作清凉饮料。,"
                        规格：10克*20包
                    ","夏枯草、野菊花、桑叶。辅料为蔗糖。
                        ",尚不明确,口服，一次5～10克，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"复合维生素B片
                    ",预防和治疗B族维生素缺乏所致的营养不良、厌食、脚气病、糙皮病等。,"
                        规格：100片
                    ","本品为复方制剂，每片含主要成份：维生素B1 3毫克，维生素B2 1.5毫克，烟酰胺10毫克，泛酸钙1毫克。辅料为：淀粉、糊精、羟丙纤维素、硬脂酸镁、羧甲基淀粉钠。
                        ",1．大剂量服用可出现烦躁、疲倦、食欲减退等。 2．偶见皮肤潮红、瘙痒。 3．尿液可能呈黄色。,口服，成人一次1-3片，儿童一次1-2片；一日3次。,1．用于日常补充和预防时，宜用最低量；用于治疗时，应咨询医师。 2．对本品过敏者禁用，过敏体质者慎用。 3．本品性状发生改变时禁止使用。 4．请将本品放在儿童不能接触的地方。 5．儿童必须在成人监护下使用。 6．如正在使用其他药品，使用本品....
"阿司匹林肠溶片
                    ",阿司匹林对血小板聚集的抑制作用，因此阿司匹林肠溶片适应症如下：,"
                        规格：100mg*30片
                    ","本品为肠溶包衣片,除去包衣后显白色。
                        ",常见的不良反应为肠道反应，如腹痛和肠道轻微出血，偶尔出现恶心、呕吐、和腹泻。胃出血和胃溃疡以及主要在哮喘患者出现的过敏反应，极少见。有报道个别病例出现肝肾功能障碍、低血糖及严重的皮肤病变。小剂量阿司匹林能减少尿酸的排泄，对易感者可引起痛风发....,用法：口服。肠溶片应饭前用适量水送服。,患哮喘，花粉性鼻炎，鼻息肉，或慢性呼吸道感染患者和对所有类型的震痛药，抗炎药和抗风湿药过敏者，在使用本品时会有哮喘发作的危险，在服用前应咨询医生。
"夏桑菊颗粒
                    ", 清肝明目，疏风散热，除湿痹，解疮毒、疮肿毒等症。并可做清凉饮料。,"
                        规格：10g*28袋/包
                    ","夏枯草、野菊花、桑叶。辅料为蔗糖粉。
                        ",尚不明确, 口服。一次1～2袋(10～20克)，一日3次。, 1.忌烟、酒及辛辣、生冷、油腻食物。 2.不宜在服药期间同时服用滋补性中成药。 3.风寒感冒者不适用，其表现为恶寒重，发热轻，无汗，头痛，鼻塞，流清涕，喉痒咳嗽。 4.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 ....
"白苓健脾颗粒
                    ",健脾益胃，理气化滞。适用于小儿脾胃虚弱引起的食欲不振，厌食，面黄肌瘦及锌，铁元素缺乏等症。,"
                        规格：每袋装10g(本品每1g含锌应为0.68～0.83mg,每1g含铁不少于0.75mg)
                    ","白术（炒）、茯苓、山楂、陈皮、含锌猪血水解物、硫酸亚铁。
                        ",尚不明确。,开水冲服，小儿小于一岁，一次5g，一日2次；一至五岁，一次10g，一日2次；五岁以上，一次10g，一日3次。,应在医生指导下使用。
