name,comp,chara,main_bene,adap_ill,usage,pre_cares 
"氟康唑胶囊
                    ",1.念珠菌病：用于治疗口咽部和食道念珠菌感染；播散性念珠菌病，包括腹膜炎、肺炎、尿路感染等；念珠菌外阴阴道炎。尚可用于骨髓移植患者接受细胞毒类药物或放射治疗时，预防念珠菌感染的发生。2.隐球菌病：用于治疗脑膜以外的新型隐球菌病；治疗隐球菌脑....,"
                        规格：0.15克*6粒
                    ","本品主要成份为氟康唑。
                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,口服。成人 （1）播散性念珠菌病：首次剂量0.4g，以后一次0.2g，一日1次，至少4周，症状缓解后至少持续2周。（2）食道念珠菌病：首次剂量0.2g，以后一次0.1g，一日1次，持续至少3周，症状缓解后至少持续2周。根据治疗反应，也可加大...., 1.妊娠期的使用氟康唑极少用于妊娠妇女。动物试验中，仅在出现母体毒性的很高剂量水平观察到氟康唑对胎儿的不良影响，而这些影响不被认为与治疗剂量的氟康唑有相关性。尽管如此，除非病人患有严重、甚至威胁生命的真菌感染且预期疗效大于对胎儿的潜在危害....
"艾瑞昔布片
                    ",本品用于缓解骨关节炎的疼痛症状，适用于男性及治疗期间无生育要求的妇女。,"
                        规格：0.1 g
                    ","恒扬主要成份为艾瑞昔布，其化学名称为：1-正丙基-3-（4-甲基苯基）-4-（4-甲磺酰基苯基）-2，5-二氢-1H-2-吡咯酮。
分子式：C21H23NO3S
分子量：369.48
                        ",偶有心悸、发热感、出汗等，休息片刻即可消失。,口服。1～6月，一次2ml；6个月～1周岁，一次3ml；1～2周岁，一次5ml；2～4周岁，一次8ml；4～7周岁，一次10ml，一次3次。,长期使用本品可能引起严重心血管血栓性不良事件、心肌梗塞和中风的风险增加，其风险可能是致命的，所有的非甾体抗炎药（NSAIDs），包括环氧合酶-2（COX-2）选择性或非选择性药物，可能有相似的风险。有心血管疾病或心血管疾病危险因素的患者，其....
"复方玄驹胶囊
                    ",温肾、壮阳、益精、祛风湿。用于肾阳虚，症见神疲乏力，精神不振，腰膝酸软，少腹阴器发凉，精冷滑泄，肢冷尿频，性欲低下，功能性勃起功能障碍等。亦可用于改善类风湿关节炎肾阳不足、风寒痹阻证引起的关节疼痛、肿胀症状。,"
                        规格：每粒装0.42g
                    ","黑蚂蚁、淫羊藿、枸杞子、蛇床子。
                        ",少数患者出现皮肤过敏、恶心、胃胀、胃脘灼热感。,口服。一次3粒，一日3次。疗程4周。,1.阴虚火旺者或有药物过敏史、过敏体质者请在医生指导下服用。
"阿托伐他汀钙片
                    ",1.高血脂，高胆固醇血症，原发性高胆固醇血症患者，包括家族性高胆固醇血症(杂合子型)或混合性高脂血症(相当于Fredrickson分类法的IIa和IIb型)患者，如果饮食治疗和其它非药物治疗疗效不满意，应用本品可治疗其总胆固醇升高、低密度脂....,"
                        规格：20mg
                    ","本品主要成份为阿托伐他汀钙。

                        ","1.本品最常见的不良反应为胃肠道不适,其他还有头痛、皮疹、头晕、视觉模糊和味觉障碍.",1.病人在开始本品治疗前，应进行标准的低胆固醇饮食控制，在整个治疗期间也应维持合理膳食。应根据低密度脂蛋白胆固醇基线水平﹑治疗目标和患者的治疗效果进行剂量的个体化调整。常用的起始剂量为10mg每日一次。剂量调整时间间隔应为4周或更长。,1.用药期间应定期检查血胆固醇和血肌酸磷酸激酶。应用本品时血氨基转移酶可能增高，有肝病史者服用本品还应定期监测肝功能试验。
"男宝胶囊
                    ",壮阳补肾。用于肾阳不足引起的性欲淡漠，阳痿滑泄，腰腿酸痛，肾囊湿冷，精神萎靡，食欲不振等症。,"
                        规格：每粒装0.3g
                    ","主要成分为鹿茸、海马、驴肾、狗肾、人参、杜仲、枸杞子、菟丝子、附子、巴戟天、淫羊藿、牛膝等31味。
                        ",尚不明确。,口服。一次2～3粒，一日2次，早晚服。,尚不明确。
"参茸鹿胎膏
                    ",调经活血，温宫止带，逐瘀生新。用于月经不调，行经腹痛，四肢无力，子宫寒冷，赤白带下，久不受孕，骨蒸劳热，产后腹痛,"
                        规格：每块重5g
                    ","杜仲（炭）、人参、化橘红、熟地黄、丹参、小茴香（盐制）、益母草、桃仁（炒）、川芎、荆芥穗（炭）、白芍、香附（醋制）、莱菔子、白术（麸炒）、肉桂、银柴胡、泽泻（盐制）、槟榔（焦）、厚朴（姜制）、神曲（炒）、附子（制）、麦芽（炒）、赤芍、山楂（焦）、延胡索（醋制）、苍术（炒）、续断、吴茱萸（盐制）、砂仁、海螵蛸、茯苓、乌药、牡丹皮、牛藤、龟甲（醋制）、豆蔻、木瓜、红花、木香、山药、沉香、当归、鹿茸、甘草、鹿胎具
                        ",尚不明确,温黄酒或温开水冲服，一次10g，一日2次,1、忌食寒凉、生冷食物。2、服本药期间不宜喝茶和吃萝卜，不宜同时服用藜芦、五灵脂、皂荚或其制剂。　　3、糖尿病患者慎服。　　4、感冒时不宜服用本药。　　5、月经过多者不宜服用本药。请仔细阅读说明书并遵医嘱使用
"氟康唑胶囊
                    ",本品主要用于以下适应症中病情较重的患者：,"
                        规格：0.15g
                    ","氟康唑
                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,本品的血浆消除半衰期长，因而治疗阴道念珠菌病时仅需单剂量一次给药；治疗其他真 菌感染时，每日亦只需给药一次，而给药时间应持续至临床症状和体征消失或实验室检查提 示真菌感染已消失。用药时间不足可能导致感染的复发。艾滋病、隐球菌脑膜炎或复发性口....,1.由于本品主要自肾排出，因此治疗中需定期检查肾功能。用于肾功能减退患者需减量应用。
"氟康唑胶囊
                    ",本品主要用于以下适应症中病情较重的患者：,"
                        规格：50mg
                    ","氟康唑。
                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,本品的血浆消除半衰期长，因而治疗阴道念珠菌病时仅需单剂量一次给药；治疗其他真 菌感染时，每日亦只需给药一次，而给药时间应持续至临床症状和体征消失或实验室检查提 示真菌感染已消失。用药时间不足可能导致感染的复发。艾滋病、隐球菌脑膜炎或复发性口....,1.由于本品主要自肾排出，因此治疗中需定期检查肾功能。用于肾功能减退患者需减量应用。
"珍珠明目滴眼液
                    ",清肝，明目，止痛。本品用于早期老年性白内障，慢性结膜炎，视疲劳等。能近期提高早期老年性白内障的远视力，并能改善眼胀眼痛，干涩不舒，不能持久阅读等症状。,"
                        规格：8ml
                    ","珍珠液﹑冰片。

                        ",尚不明确。,滴入眼睑内，一次1-2滴，一日3-5次。,"1.药物滴入有沙涩磨痛、流泪频频者停用。2.用珍珠明目滴眼液后有眼痒,眼睑皮肤潮红，结膜水肿者停用,并到医院就诊。3.用药一周后症状未减者应到医院就诊。4.药品性状发生改变时禁止使用。5.儿童必须在成人的监护下使用。6.请将此药品放在儿童不...."
"氟康唑胶囊
                    ",本品主要用于以下适应症中病情较重的患者：,"
                        规格：0.15g
                    ","氟康唑。
                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,本品的血浆消除半衰期长，因而治疗阴道念珠菌病时仅需单剂量一次给药；治疗其他真 菌感染时，每日亦只需给药一次，而给药时间应持续至临床症状和体征消失或实验室检查提 示真菌感染已消失。用药时间不足可能导致感染的复发。艾滋病、隐球菌脑膜炎或复发性口....,1.由于本品主要自肾排出，因此治疗中需定期检查肾功能。用于肾功能减退患者需减量应用。
"人胎盘片
                    ",本品用于神经衰弱、子宫发育不良、不孕等症。亦可增强机体免疫力。,"
                        规格：0.25g
                    "," 本品主要成份及化学名称为：健康人胎盘粉。含活性多肽，少量甾体激素，如孕酮及雌激素、核苷、核苷酸以及碱基等，各种免疫球蛋白如IgG、IgM等，另外含有人体必需的各种氨基酸、维生素和微量元素等。
                        ",尚未见有关不良反应报道。,口服，成人一次0.5g-1g(2-4片)，一日2次。, 当药品性状发生改变时禁止使用。请仔细阅读说明书并遵医嘱使用。
"辛伐他汀片
                    ",1.高脂血症,"
                        规格：20mg
                    ","本品主要成份及其化学名称为：辛伐他汀。

                        ",辛伐他汀一般耐受性良好，大部分不良反应轻微且为一过性。在临床对照试验中只有少于2%的病人因辛伐他汀的不良反应而中途停药。在已有对照组的临床试验中，不良反应(分为可能、可疑或肯定)与药物有关的发生率大于或等于1%的有：腹痛、便秘、胃肠胀气。发....,口服:如需要可掰开服用。,1.病人接受辛伐他汀治疗以前应接受标准胆固醇饮食并在治疗过程中继续使用。
"氟康唑胶囊
                    ",本品主要用于以下适应症中病情较重的患者：,"
                        规格：0.15g
                    ","氟康唑。
                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,本品的血浆消除半衰期长，因而治疗阴道念珠菌病时仅需单剂量一次给药；治疗其他真 菌感染时，每日亦只需给药一次，而给药时间应持续至临床症状和体征消失或实验室检查提 示真菌感染已消失。用药时间不足可能导致感染的复发。艾滋病、隐球菌脑膜炎或复发性口....,1.由于本品主要自肾排出，因此治疗中需定期检查肾功能。用于肾功能减退患者需减量应用。
"参茸鹿胎丸
                    ",调经活血，温宫止带，逐瘀生新。用于月经不调，行经腹痛，四肢无力，子宫寒冷，赤白带下，久不受孕，骨蒸痨热，产后腹痛,"
                        规格：每丸重9g
                    ","红花、当归、杜仲(炭)、人参(去芦)、鹿胎、化橘红、熟地黄、丹参、小茴香、桃仁(炒)、益母草(炭)、川芎、荆芥穗(炭)、白芍、香附(醋制)、莱菔子(炒)、白术(炒)、肉桂(去粗皮)、银柴胡、泽泻、槟榔(焦)、厚朴(姜制)、六神曲、附子(制)、麦芽(炒)、赤芍、山楂(焦)、延胡索(醋制)、苍术(炒)、续断、吴茱萸（盐制）、砂仁、海螵蛸、茯苓、乌药、牡丹皮、牛膝、龟甲(醋制)、豆蔻、木瓜、木香、山药、沉香、鹿茸、甘草、蜂蜜(炼)
                        ",尚不明确,口服。一次1丸，一日1～2次，空腹用红糖水送下。,注意事项:请遵医嘱;特殊人群用药:妊娠与哺乳期注意事项：
"氟康唑胶囊
                    ",本品主要用于以下适应症中病情较重的患者：,"
                        规格：50mg
                    ","氟康唑。
                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,本品的血浆消除半衰期长，因而治疗阴道念珠菌病时仅需单剂量一次给药；治疗其他真 菌感染时，每日亦只需给药一次，而给药时间应持续至临床症状和体征消失或实验室检查提 示真菌感染已消失。用药时间不足可能导致感染的复发。艾滋病、隐球菌脑膜炎或复发性口....,1.由于本品主要自肾排出，因此治疗中需定期检查肾功能。用于肾功能减退患者需减量应用。
"维生素E软胶囊
                    ",用于心、脑血管疾病及习惯性流产，不孕症的辅助治疗。,"
                        规格：50mg
                    ","本品每粒含主要成份维生素E10毫克，辅料为色拉油。
                        ",长期过量服用可引起恶心、呕吐、眩晕、头痛、视力模糊、皮肤皲裂、唇炎、口角炎、腹泻、乳腺肿大、乏力以及血小板聚集和血栓形成。,口服。一次1粒，一日3次。,1 本品为辅助治疗药，第一次使用本品前应咨询医师，治疗期间应定期到医院检查。 2 由于维生素K缺乏而引起的低凝血酶原血症患者慎用。 3 缺铁性贫血患者慎用。 4 如服用过量或出现严重不良反应，应立即就医。 5 对本品过敏者禁用，过敏体质者慎....
"复方醋酸甲羟孕酮胶囊
                    ",妇科药品：妇复春胶囊是根据激素替代疗法的理论，为40岁以上的妇女补充雌激素、孕激素、钙和维生素等，以缓解或改善由于缺乏这些必需的物质而引起的一系列症状，如：?潮热出汗烦躁失眠、眩晕耳鸣、骨质疏松、肌肉关节疼痛；?皮肤干燥、搔痒、皱折、色素沉....,"
                        规格：复方
                    ","妇复春胶囊为复方制剂，其组分为每粒含醋酸甲羟孕酮0.25mg，炔雌醇0.625υg、葡萄糖酸钙和维生素E、A、D等。
                        ",1%绝经5年以内的妇女用药后会有类似月经样的1-3次少量出血。出血时停药，血干净后再服，若血量较大应去妇科就诊。乳房胀一，如果胀痛应适当减量。,口服。,1 妊娠或哺乳妇女禁止使用。
"瑞舒伐他汀钙片
                    ",本品适用于经饮食控制和其它非药物治疗仍不能适当控制血脂异常的原发性高胆固醇血症（IIa型，包括杂合子家族性高胆固醇血症）或混合型血脂异常症（IIb型）。本品也适用于纯合子家族性高胆固醇血症的患者，作为饮食控制和其它降脂措施（如LDL去除疗法....,"
                        规格：5mg
                    ","本品主要成份为瑞舒伐他汀钙。
                        ",品所见的不良反应通常是轻度的和短暂性的。在国外对照临床试验中，因不良事件而退出试验的患者不到4%。不良事件的频率按如下次序排列：常见（发生率＞1/100，＜1/10）；少见（＞1/1000，＜1/100）；罕见（＞1/10000，＜1/10....,口服。本品常用起始剂量为5mg，一日一次。,对肾脏的作用：在高剂量特别是40mg治疗的患者中，观察到蛋白尿（试纸法检测），蛋白大多数来源于肾小管，在大多数病例，蛋白尿是短暂的或断断续续的。蛋白尿未被认为是急性或进展性肾病的前兆（见“不良反应”）。对骨骼肌的作用：在接受本品各种剂量治疗....
"氟康唑胶囊
                    ",本品主要用于以下适应症中病情较重的患者：,"
                        规格：50mg
                    ","氟康唑。
                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,口服。成人：（1）播散性念珠菌病：首次剂量0.4g，以后一次0.2g，一日1次，至少4周，症状缓解后至少持续2周。（2）食管念珠菌病：首次剂量0.2g，以后一次0.1g，一日1次，持续至少3周，症状缓解后至少持续2周。根据治疗反应，也可加大....,对氟康唑或其他三唑类药物过敏的患者禁用。
"珍珠明目滴眼液
                    ",清肝，明目，止痛。本品用于早期老年性白内障，慢性结膜炎，视疲劳等。能近期提高早期老年性白内障的远视力，并能改善眼胀眼痛，干涩不舒，不能持久阅读等症状。,"
                        规格：每支装8ml
                    ","珍珠液、冰片，辅料为：硼酸、硼砂、氯化钠、乙醇、硫柳贡、注射用水。
                        ",尚不明确。,滴入眼睑内，一次1～2滴，一日3～5次。,1.药物滴入有沙涩磨痛、流泪频频者停用。
"珍珠明目滴眼液
                    ",清肝，明目，止痛。本品用于早期老年性白内障，慢性结膜炎，视疲劳等。能近期提高早期老年性白内障的远视力，并能改善眼胀眼痛，干涩不舒，不能持久阅读等症状。,"
                        规格：10ml、8ml
                    ","珍珠液、冰片，辅料为氯化钠，羟苯乙酯。
                        ",尚不明确。,滴入眼险内，一次1～2滴。一日3～5次。,1．药物滴入有沙涩磨痛、流泪频频者停用。2．用药后有眼痒，眼睑皮肤潮红，结膜水肿者停用，并到医院就诊。3．用药一周后症状未减者应到医院就诊。4．对本品过敏者禁用，过敏体质者慎用。5．本品性状发生改变时禁止使用。6．儿童必须在成人的监护下使用....
"麒麟丸
                    ",补肾填精。益气养血。适用于肾虚精亏，血气不足，腰膝酸软，倦怠乏力，面色不华，男子精液清稀，阳痿早泄，女子月经不调。或男子不育症，女子不孕症见有上述症候者,"
                        规格：
                    ","制何首乌、墨早莲、淫羊藿、菟丝子、锁阳、党参、郁金、枸杞子覆盆子、山药、丹参、黄芪、白芍、青皮、桑椹
                        ",尚不明确,口服一次6克，一日2-3次，或遵医嘱,1.感冒发热慎服。2.服药后如觉口干多梦，可用淡盐水或蜜糖水送服，空腹服后如觉胃脘不适，可改为饭后服
"参茸固本还少丸
                    ","补肾助阳，益气固体，填精止遗，强筋健骨。用于肾阴不足、命门火衰所致的畏寒肢冷，面色恍白，腰膝酸软，精神不振，阳瘘早泄，遗精滑精，性欲减退,女子宫寒不孕,带下清稀，或尿增多，以及耳鸣耳聋，虚喘，浮肿。","
                        规格：每丸重9g
                    ","人参、鹿茸、附子、桂、菟丝子、杜仲、仙茅、淫羊藿等
                        ",尚不明确。,口服，一次1～2丸，一日2次。,阴虚有火﹑阳亢﹑高血压患者及孕妇禁用。
"参茸鹿胎膏
                    ",调经活血，温宫止带，逐瘀生新。用于月经不调，行经腹痛，四肢无力，子宫寒冷，赤白带下，久不受孕，骨蒸劳热，产后腹痛。,"
                        规格：每块重50g
                    ","杜仲（炭）、人参、化橘红、熟地黄、丹参、小茴香（盐制）、益母草、桃仁（炒）、川芎、荆芥穗（炭）、白芍、香附（醋制）、莱菔子、白术（麸炒）、肉桂、银柴胡、泽泻（盐制）、槟榔（焦）、厚朴（姜制）、神曲（炒）、附子（制）、麦芽（炒）、赤芍、山楂（焦）、延胡索（醋制）、苍术（炒）、续断、吴茱萸（盐制）、砂仁、海螵蛸、茯苓、乌药、牡丹皮、牛膝、龟甲（醋制）、豆蔻、木瓜、红花、木香、山药、沉香、当归、鹿茸、甘草、鹿胎。
                        ",尚不明确。,温黄酒或温开水冲服，一次10g，一日2次。,1.忌食寒凉、生冷食物。
"阿托伐他汀钙胶囊
                    ","高胆固醇血症，原发性高胆固醇血症患者，包括家族性高胆固醇血症（杂合子型）或混合性高脂血症（相当于Fredrickson分类法的Ⅱa和Ⅱb型）患者。如果饮食治疗和其它非药物治疗疗效不满意,应用本品可治疗其总胆固醇升高、低密度脂蛋白胆固醇升高、....","
                        规格：按(C33H35FN2O5)计算 20mg
                    ","阿托伐他汀钙。其化学名称为[R-(R,R)]-2-(4-氟苯基)-β，β-二羟基-5-（1-甲基乙基）-3-苯基-4-[(苯胺)羰基]-1氢-吡咯-1-庚酸钙三水合物。化学结构式、分子式、分子量详见说明书。
                        ",下列严重不良反应在本说明书其他部分另有详细描述，横纹肌溶解与肌病（【见注意事项】）肝酶异常（见【注意事项】）其他详见说明书。, 病人在开始本品治疗前，应进行标准的低胆固醇饮食控制，在整个治疗期间也应维持合理膳食。应根据低密度脂蛋白胆固醇基线水平、治疗目标和患者的治疗效果进行剂量的个体化调整。 常用的起始剂量为10mg，每日一次。剂量调整时间间隔应为4周或更长。本品....,1.骨骼肌：阿托伐他汀钙和其他他汀类药物偶有少数因横纹肌溶解引起肌红蛋白尿继发急性肾功能衰竭的病例报告。其他详见说明书。
"左炔诺孕酮肠溶片
                    ",用于女性紧急避孕，即在无防护措施或其他避孕方法失误时使用；这些失误包括避孕套脱落或破裂、体外排精失控或安全期计算失误等,"
                        规格：1.5mg
                    ","左炔诺孕酮肠溶片本品每片含主要成份左炔诺孕酮1.5毫克。辅料为淀粉、乳糖、羧甲基淀粉钠、微晶纤维素、聚维酮、硬脂酸镁
                        ",偶有轻度恶心、呕吐，一般不需处理、可自行消失，如症状较重应向医师咨询,口服，在房事后72小时内服1片。本品越早服用越好。本品可在月经周期任何时间服用,1.虽然本品为肠溶片，但尚无临床研究证实本品可减少呕吐的发生或在呕吐后可减免补服。如服药后2小时内发生呕吐、且呕吐物中有药片，建议立即补服1片。 2.本品是用于避孕失误的紧急补救避孕药，不是引产药。 3.本品不宜作为常规避孕药，服药后至下次....
"前列回春胶囊
                    ",1.益肾回春，活血通淋，清热解毒。,"
                        规格：每粒装0.3g
                    ","虎杖、地龙、木通、车前子、黄柏、茯苓、萹蓄、穿山甲(炮)、蜈蚣、白花蛇舌草、鹿茸、黄芪、莱菔子、王不留行、五味子、枸杞子、菟丝子、淫羊藿、甘草。
                        ",尚不明确,口服，一次.粒，一日2-3次,年岁过高，严重高血压者慎用
"氟康唑胶囊
                    ",本品主要用于以下适应症中病情较重的患者：,"
                        规格：50mg
                    ","氟康唑。其化学名称为α-(2,4-二氟苯基)-α-(1H-1,2,4-三唑-1-基甲基)-1H-1，2，4-三唑-1-基乙醇。_x000D_ 
                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,本品的血浆消除半衰期长，因而治疗阴道念珠菌病时仅需单剂量一次给药；治疗其他真 菌感染时，每日亦只需给药一次，而给药时间应持续至临床症状和体征消失或实验室检查提 示真菌感染已消失。用药时间不足可能导致感染的复发。艾滋病、隐球菌脑膜炎或复发性口....,1.由于本品主要自肾排出，因此治疗中需定期检查肾功能。用于肾功能减退患者需减量应用。
"参茸鞭丸
                    ",补肾壮阳，强精增髓。用于性欲衰退，肾虚，气弱，阳痿，早泄，遗精及男女一切肾病。,"
                        规格：每10丸重2.3g
                    ","鹿茸、巴戟天、菟丝子(炒)、阳起石 (煅)、黑顺片、砂仁、地骨皮、甘草、干家雀、淫羊藿(制)、锁阳、大青盐、韭菜子、狗鞭(烫制）、貂鞭(烫制)、红参、补骨脂(盐炒)、枸杞子、 肉桂、熟地黄、石燕(煅)、杜仲(炭)、公丁香、天冬、海马（制）、川牛膝、硫磺（制）、驴鞭（烫制）、牛鞭（烫制）
                        ",尚不明确。,口服，一次10粒，一日2次，淡盐水或白开水送服。久病者连服15天为一疗程，停药2天，再继续服第二个疗程，疗效随疗程时间而提高。,高血压者慎用或遵医嘱，孕妇忌服。
"奥硝唑分散片
                    ",本品适用于敏感原生动物和厌氧菌引起的感染。,"
                        规格：0.25g(以C7H10ClN3O3计)
                    ","本品主要成份为：奥硝唑，其化学名称为α-（氯甲基）-2-甲基-5-硝基咪唑-1-乙醇
                        ",1.可见轻度副作用嗜睡、头痛、胃肠不适（包括恶心、呕吐）。,1. 毛滴虫病：,1.中枢神经系统疾病患者如癫痢﹑多毛性硬化病慎用。
"生力雄丸
                    ",补肾壮阳，益髓填精。用于肾精亏损，性欲减退，阳痿早泄，夜尿频多，腰膝酸软，畏寒肢冷，白发脱发等症。,"
                        规格：每粒装0.32g(素丸)或0.58g(包衣丸)。
                    ","人参、鹿茸、淫羊藿、韭菜子、蛇床子、蜻蜒、蚕蛾、咖啡因、马钱子(烫)、蟾酥。
                        ",尚不明确。,口服，一次3～5粒，一日3次。,感冒患者忌服，运动员慎用。
"氟康唑胶囊
                    ",本品主要用于以下适应症中病情较重的患者：,"
                        规格：50mg
                    ","氟康唑。
                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,本品的血浆消除半衰期长，因而治疗阴道念珠菌病时仅需单剂量一次给药；治疗其他真 菌感染时，每日亦只需给药一次，而给药时间应持续至临床症状和体征消失或实验室检查提 示真菌感染已消失。用药时间不足可能导致感染的复发。艾滋病、隐球菌脑膜炎或复发性口....,1.由于本品主要自肾排出，因此治疗中需定期检查肾功能。用于肾功能减退患者需减量应用。
"氟康唑胶囊
                    ",本品主要用于以下适应症中病情较重的患者：,"
                        规格：100mg
                    ","氟康唑。

                        ",患者对本品一般能很好耐受，最常见的副反应为胃肠道症状，包括恶心、腹痛、腹泻及胃肠胀气；其次为皮疹；某些患者，尤其那些有严重基础疾病（如艾滋病和癌症）的患者，在接受氟康唑及其他三唑类抗真菌药物治疗过程中，可出现肾功能和血液学参数改变及肝功能异....,血浆消除半衰期长，因而治疗阴道念珠菌病时仅需单剂量一次给药；治疗其他真菌感染时，每日亦只需给药1次，而给药时间应持续至临床症状和体征消失或实验室检查提示真菌感染已消失。用药时间不足可能导致感染的复发。艾滋病、隐球菌性脑膜炎或复发性口咽部念珠....,1.由于本品主要自肾排出，因此治疗中需定期检查肾功能。用于肾功能减退患者需减量应用。
"左炔诺孕酮肠溶胶囊
                    ",用于女性紧急避孕，即在无防护措施或其他避孕方法偶然失误时使用,"
                        规格：1.5mg
                    ","本品每粒胶囊含主要成份左炔诺孕酮1．5毫克，辅料为乳糖、聚乙烯吡咯烷酮、微晶纤维素、羧甲基淀粉钠、淀粉、二氧化硅、硬脂酸镁。
                        ",偶有轻度恶心、呕吐，一般不需处理，可自行消失；如症状较重应向医师咨询,口服。在房事后72小时内服一粒。本品越早服用越好。本品可在月经周期任何时间服用,1.左炔诺孕酮肠溶胶囊是用于避孕失误的紧急补救避孕药，不是引产药。 2.左炔诺孕酮肠溶胶囊不宜作为常规避孕药，服药后至下次月经前应采取可靠的避孕措施。 3.虽然左炔诺孕酮肠溶胶囊为肠溶胶囊，但无临床研究资料显示可减少呕吐的发生，也无资料显示....
"男宝胶囊
                    ",壮阳补肾。用于肾阳不足引起的性欲淡漠，阳痿滑泄，腰腿酸痛，肾囊湿冷，精神萎靡，食欲不振等症。,"
                        规格：每粒装0.3g
                    ","主要成分为鹿茸、海马、驴肾、狗肾、人参、杜仲、枸杞子、菟丝子、附子、巴戟天、淫羊藿、牛膝等31味。
                        ",尚不明确。,口服，一次 2 ～ 3 粒， 一日 2 次，早晚服,尚不明确。
"阿托伐他汀钙片
                    ",1.高血脂，高胆固醇血症，原发性高胆固醇血症患者，包括家族性高胆固醇血症(杂合子型)或混合性高脂血症(相当于Fredrickson分类法的IIa和IIb型)患者，如果饮食治疗和其它非药物治疗疗效不满意，应用本品可治疗其总胆固醇升高、低密度脂....,"
                        规格：10mg
                    ","本品主要成份为阿托伐他汀钙。
                        ","1.本品最常见的不良反应为胃肠道不适,其他还有头痛、皮疹、头晕、视觉模糊和味觉障碍.",1.病人在开始本品治疗前，应进行标准的低胆固醇饮食控制，在整个治疗期间也应维持合理膳食。应根据低密度脂蛋白胆固醇基线水平﹑治疗目标和患者的治疗效果进行剂量的个体化调整。常用的起始剂量为10mg每日一次。剂量调整时间间隔应为4周或更长。,1.用药期间应定期检查血胆固醇和血肌酸磷酸激酶。应用本品时血氨基转移酶可能增高，有肝病史者服用本品还应定期监测肝功能试验。
"参茸鞭丸
                    ",补肾壮阳，强精增髓。用于性欲衰退，肾虚，气弱，阳痿，早泄，遗精及男女一切肾病。,"
                        规格：每10丸重2.3g
                    ","鹿茸、巴戟天、菟丝子(炒)、阳起石 (煅)、黑顺片、砂仁、地骨皮、甘草、干家雀、淫羊藿(制)、锁阳、大青盐、韭菜子、狗鞭(烫制）、貂鞭(烫制)、红参、补骨脂(盐炒)、枸杞子、 肉桂、熟地黄、石燕(煅)、杜仲(炭)、公丁香、天冬、海马（制）、川牛膝、硫磺（制）、驴鞭（烫制）、牛鞭（烫制）
                        ",尚不明确。,淡盐水或白开水送服，一次10丸，一日2次。久病者连服15天为一疗程，停药2天，再继续服第二个疗程。,高血压者慎用或遵医嘱，孕妇忌服。
