name,comp,chara,main_bene,adap_ill,usage,pre_cares 
"复方蚂蚁胶囊
                    ","补肾益精，温脾通络。用于中老年人肾虚或脾虚引起的腰背酸痛，头晕耳鸣，体倦乏力，神疲纳少；提高免疫力功能,增强抗病能力。","
                        规格：每粒装0.25g
                    ","蚂蚁(拟黑多刺耳)、地龙、牡蛎、参、生姜、甘草等。
                        ",尚不明确,饭后口服，一次2粒，一日3次。,1．忌辛辣、生冷、油腻食物。2．感冒发热病人不宜服用。3．高血压、心脏病、肝病、糖尿病、肾病等慢性病患者应在医师指导下服用。4．服药2周症状无缓解，应去医院就诊。5．对本品过敏者禁用，过敏体质者慎用。6．本品性状发生改变时禁止使用。7．儿童....
"盐酸黄酮哌酯片
                    ",本品适用于以下疾病引起的尿频、尿急、尿痛、排尿困难及尿失禁等症状： 1.下尿路感染性疾病(前列腺炎、膀胱炎、尿道炎等)。 2.下尿路梗阻性疾病(早、中期前列腺增生症，痉挛性、功能性尿道狭窄)。 3.下尿路器械检查后或手术后(前列腺摘除术、尿....,"
                        规格：0.2g*15片
                    ","本品主要成份为盐酸黄酮哌酯。 化学名：3一甲基黄酮_8一羧酸-2-哌啶乙酯盐酸盐 分子式：C24H25N04' HCl 分子量：427.93
                        ",个别患者可出现胃部不适、恶心、呕吐、口渴、嗜睡、视力模糊、心悸及皮疹等。,口服：一次0.2g，一日3～4次或遵医嘱。,1.泌尿生殖道感染患者，需进行抗感染治疗。
"维D2乳酸钙片
                    ",用于儿童、孕妇、哺乳期妇女钙的补充。,"
                        规格：乳酸钙0.16g、维生素D212.6μg
                    ","本品为复方制剂，每粒含维生素D20.0126毫克（500单位），乳酸钙0.16克。辅料为：柠檬黄、香草醇。
                        ",便秘。,口服。成人及小儿一次1片。一日1次。,1.心肾功能不全者慎用。　
"奥替溴铵片
                    ",适用于胃肠道痉挛和运动功能障碍(肠易激综合征，胃炎，胃十二指肠炎，肠炎，食管病变)。也可用于内窥镜检查前准备(食管-胃-十二指肠镜，结肠镜，直肠镜等)。,"
                        规格：40mg
                    ","本品为白色薄膜衣片，除去薄膜衣后显白色。
                        ",如果按照治疗剂量使用，此药不会产生副作用，非特殊情况下不会发生阿托品样反应。,根据内科医生的建议，每天2～3次，每次1～2片。,青光眼，前列腺增生，幽门狭窄的患者在使用此药时应慎重。
"延龄长春胶囊
                    ",补肾，填精补髓，纳气平喘。用于肾阳不足，精血亏虚，腰膝酸痛，四肢寒冷，体倦乏力，须发早白，神疲消瘦。,"
                        规格：0.3g*12粒*5板
                    ","鹿茸（去毛）、鹿鞭、狗鞭、 猪睾丸、大海米、狗骨、 海马、蛤蚧（去头足）、熟地黄 、龟甲胶、黄精(酒制) 、制何首乌 、山茱萸、人参、蛇床子、淫羊藿(炙)、钟乳石(锻)。辅料：无。
                        ",尚不明确,口服，一次4～6粒，一日2～3次。,1.忌油腻食物。2.凡阴虚阳亢，血分有热，胃火炽盛，肺有痰热，外感热病者慎服。3.服用本品同时不宜服用藜芦、五灵脂、皂荚或其制剂；不宜喝茶和吃萝卜，以免影响药效。4.本品宜饭前服用。5.按照用法用量服用，年老体弱者、高血压、糖尿病患者应在医....
"维D钙咀嚼片
                    ",用于妊娠和哺乳期妇女、更年期妇女、老年人、儿童等的钙补充剂，并帮助防治骨质疏松症。,"
                        规格：每片含维生素D3 100IU(2.5μg),碳酸钙750mg(相当于钙300毫克)
                    ","本品为浅粉红色条状片，带水果香气，片的一面刻有“D-CAL”，另一面刻有“A Z”。
                        ",1.嗳气、便秘。2.过量服用可发生高钙血症，偶可发生奶一碱综合征，表现为高血钙、碱中毒及肾功能不全（因服用牛奶及碳酸钙或单用碳酸钙引起）。,口服，咀嚼后咽下。儿童，一次1片；成人，一次2片；一日1次。,1.心肾功能不全者慎用。2.如服用过量或出现严重不良反应，应立即就医。3.对本品过敏者禁用，过敏体质者慎用。4.本品性状发生改变时禁止使用。5.请将本品放在儿童不能接触的地方。6.儿童必须在成人监护下使用。7.如正在使用其他药品，使用本品前....
"补中益气丸
                    ",补中益气。用于体倦乏力，内脏下垂。,"
                        规格：210丸
                    ","黄芪（蜜炙）、党参、甘草（蜜炙）、白术（炒）、当归、升麻、柴胡、陈皮、生姜、大枣。
                        ",尚不明确。,口服，一次8-10丸，一日3次。,1.本品不适用于恶寒发热表证者，暴饮暴食脘腹胀满实证者。
"健脾理肠片
                    ",健脾益气，温和止泻，行气消胀。主要用于脾虚腹泻腹痛纳差乏力。,"
                        规格：每片重0.4g
                    ","黄芪（米炒）、党参（米炒）、当归、干姜（炒炭）、儿茶、升麻、茅莓、赤石脂、白芍（炒）、木香、延胡索（醋制）、肉桂、炙甘草、白术（土炒）、乌梅（炒炭）。
                        ",尚不明确,饭后1小时温开水送服，一次4～6片，一日3次，腹泻症状控制后一次服用量减至2～4片。,1.服药期间忌食生冷、辛辣油腻之物。2.感冒发热者慎用。3.服药三天症状未改善，或症状加重，或出现新的症状者，应立即停药并去医院就诊。4.有慢性结肠炎、溃疡性结肠炎便脓血等慢性病史者，患泄泻后应在医师指导下使用。5.小儿用法用量，请咨询医师....
"复方聚乙二醇电解质散(Ⅱ)
                    ",用于术前肠道清洁准备；大肠内窥镜、钡灌肠X射线造影及其他检查前的肠道清洁准备。,"
                        规格：137.15g/袋
                    ","本品为复方制剂，其组份为：聚乙二醇4000、无水硫酸钠、氯化钠、氯化钾、碳酸氢钠。包括两个规格。规格Ⅰ加水配成1000ml溶液或规格Ⅱ加水配成2000ml溶液，即成Na125mmol/L、K10mmol/L、HCO320mmol/L、SO440mmol/L、Cl35mmol/L的等渗性全肠灌洗液。
                        ","1、据国外文献报道：在调查总病例11,866例中，有298例（2.51%）出现了不良反应，主要的不良反应是：呕吐100件（0.84%）、腹胀55件（0.45%）、恶心54件（0.46%）、冷感40件（0.34%）、嗳气37件（0.31%）等....",配制方法：将本品全部溶解于水，搅拌均匀。规格I(68.56g/袋)配制成1升的溶液。规格Ⅱ(137.15g/袋)配制成2升的溶液。,1.以下患者慎用：
"复方聚乙二醇电解质散(I)
                    ",术前肠道清洁准备；肠镜、钡灌肠及其它检查前的肠道清洁准备。,"
                        规格：A袋：氯化钾0.74克，碳酸氢钠1.68克，B袋：氯化钠1.46克，硫酸钠5.68克，C袋：聚乙二醇4000 60克。
                    ","本品为复方制剂，其组成为聚乙二醇4000、硫酸钠、碳酸氢钠、氯化钾、氯化钠。
                        ","1.据国外文献报道：在调查总病例11,866例中，有298例（2.51 %）出现了副作用，主要的副作用是：呕吐100件（0.84 %）、腹胀55件（0.45 %）、恶心54件（0.46 %）、冷感40件（0.34 %）、嗳气37件（0.31....","1.配制方法(每1000ml):取本品1盒(内含A、B、C各1小包),将盒内各包药粉一并倒入带有刻度的杯(瓶)中,加温开水至1000ml,搅拌使完全溶解,即可服用。",1.严重溃疡性结肠炎患者慎用。
"氢氯噻嗪片
                    ",1.水肿性疾病排泄体内过多的钠和水，减少细胞外液容量，消除水肿。常见的包括充血性心力衰竭、肝硬化腹水、肾病综合征、急慢性肾炎水肿、慢性肾功能衰竭早期、肾上腺皮质激素和雌激素治疗所致的钠、水潴留。　　2.高血压可单独或与其他降压药联合应用，主....,"
                        规格：10mg
                    ","氢氯噻嗪。
                        ",大多不良反应与剂量和疗程有关。 （1）水、电解质紊乱所致的副作用较为常见。低钾血症较易发生与噻嗪类利尿药排钾作用有关，长期缺钾可损伤肾小管，严重失钾可引起肾小管上皮的空泡变化，以及引起严重快速性心率失常等异位心率。低氯性碱中毒或低氯、低钾性...., 1.成人常用量 口服。 ①治疗水肿性疾病，每次25～50mg（每次1-2片），每日1～2次，或隔日治疗，或每周连服3~5日。 ②治疗高血压，每日25～100mg（每日1-4片），分1～2次服用，并按降压效果调整剂量。 2.小儿常用量 口服...., （1）交叉过敏：与磺胺类药物、呋塞米、布美他尼、碳酸酐酶抑制剂有交叉反应。 （2）对诊断的干扰：可致糖耐量降低、血糖、尿糖、血胆红素、血钙、血尿酸、血胆固醇、甘油三酯、低密度脂蛋白浓度升高，血镁、钾、钠及尿钙降低。 （3）下列情况慎用： ....
"盐酸帕罗西汀片
                    ",治疗各种类型的抑郁症。包括伴有焦虑的抑郁症及反应性抑郁症。 常见的抑郁症状：乏力，睡眠障碍，对日常活动缺乏兴趣和愉悦感，食欲减退。 治疗强迫性神经症。 常见的强迫症状：感受反复和持续的可引起明显焦虑的思想、冲动或想象，从而导致重复的行为或心....,"
                        规格：20mg
                    ","本品主要成分为盐酸帕罗西汀。
化学名称：㈠-反式-4R-（4-氟苯基）-3S-{[3′,4′-(亚甲二氧基)苯氧基]甲基}-哌啶盐酸盐半水物。
分子式：C19H20NO3FHCl
分子量：365.84
                        ",据文献资料报道盐酸帕罗西汀临床对照研究观察到的主要不良反应为中枢神经系统：嗜睡、失眠、激动、震颤、焦虑、头晕；胃肠道系统包括便秘、恶心、腹泻、口干、呕吐和胃肠胀气；其他还有乏力、性功能障碍(包括阳痿、性欲下降)。多数不良反应的强度和频率随用...., 口服，建议每日早餐时顿服，药片完整吞服勿咀嚼。成年人 抑郁症和社交恐怖症／社交焦虑症：一般剂量为每日20mg。 服用2-3周后根据病人的反应，每周以10mg量递增。 每日最大量可达50mg，应遵医嘱。 强迫性神经症：一般剂量为每日40mg....,1.闭角型青光眼、癫痫症、肝肾功能不全等患者慎用或减少用量。
"复方聚乙二醇电解质散(Ⅳ)
                    ",1.用于治疗功能性便秘；2.用于术前肠道清洁准备；肠镜及其它检查前的肠道清洁准备。,"
                        规格：每包含:A剂:聚乙二醇4000 13.125g;B剂:碳酸氢钠 0.1785g,氯化钠 0.3507g,氯化钾 0.0466g
                    ","本品为复方制剂，其组分为：舒泰清由A、B两剂组成，A剂含聚乙二醇4000　13.125g；B剂含碳酸氢钠0.1785g，氯化钠0.3507g，氯化钾0.0466g。
                        ",本品在便秘治疗时，不良反应表现为腹泻，阵发性腹痛。在肠道准备时，大量服用可能出现恶心、腹胀，偶有腹部痉挛、呕吐和肛门不适。极少数可能出现荨麻疹、流鼻涕、皮炎等过敏性反应。停药后上述不良反应立即消失。,1．配制：取舒泰清A、B两剂各一包，同溶于125ｍl温水中成溶液。2．服用方法及用量：,1. 服用中，不应在溶液中加入任何附加成份，如调味品。
"唐草片
                    ",清热解毒、活血益气。用于艾滋病毒感染者以及艾滋病患者(CD4淋巴细胞在100-400个/mm 3之间)，有提高CD4淋巴细胞计数作用，可改善乏力、脱发、食欲减退和腹泻等症状，改善活动功能状况。,"
                        规格：0.4g*100片
                    ","老鹳草、金银花、瓜蒌皮、柴胡、香薷、石榴皮、黄芪、甘草、木棉花、鸡血藤、红花、糯稻根、诃子、白花蛇舌草、菱角、银杏叶、马齿苋、胡黄连、龙葵、全蝎。
                        ",服药后可能出现恶心、消化不良、失眠，一般不需要停药可自行缓解。,口服。一次8片，一日3次；6个月为一个疗程。,1.忌食生冷、辛辣刺激食物。
"归脾丸
                    ",益气健脾，养血安神。用于心脾两虚，气短心悸，失眠多梦，头昏头晕、肢倦乏力，食欲不振。,"
                        规格：每瓶装120g
                    ","党参、炒白术、灸黄芪、灸甘草、茯苓、制远志、炒酸枣仁、龙眼肉、当归、木香、大枣(去核)。辅料为炼蜜。
                        ",有引起消化道不适及皮疹的病例报告。,用温开水或生姜汤送服。一次9克（约一瓶盖），一日3次。,1.忌不易消化食物。
"安神补脑颗粒
                    ",健脑安神，生精补髓，益气养血。用于神经衰弱，失眠，健忘，头晕，乏力。,"
                        规格：每袋装1g
                    ","鹿茸、制何首乌、淫羊藿、干姜、甘草、大枣、维生素B1。
                        ",尚不明确。,开水冲服。一次1袋，一日2次。,1．忌烟、酒及辛辣、油腻食物。2．服药期间要保持情绪乐观，切忌生气恼怒。3．感冒发热病人不宜服用。4．有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。5．儿童、孕妇、哺乳期妇女、年老体弱者应在医师指导下服用。6．服药7....
"人知降糖胶囊
                    ",益气养阴，清热生津。用于Ⅱ型糖尿病属气阴两虚兼燥热伤津证的辅助治疗，缓解以下症状：倦怠乏力，气短懒言，口干口渴，五心烦热，自汗盗汗，多食易饥，便秘溲赤，心悸失眠，腰酸不适等。,"
                        规格：每粒装 0.4g
                    ","知母、人参、黄柏、天花粉、生地黄、玄参、麦冬、黄芪、地骨皮、北沙参、石斛、玉竹、五味子、女贞子、枸杞子、山药、鸡内金、葛根。
                        ",尚不明确。,温开水送服，一次5粒，一日3次。疗程8周。,服药期间忌食辛辣之物。
"盐酸二甲双胍片
                    ",1、本品首选用于单纯饮食控制及体育锻炼治疗无效的2型糖尿病，特别是肥胖的2型糖尿病。2、对于1型或2型糖尿病，本品与胰岛素合用，可增加胰岛素的降血糖作用，减少胰岛素用量，防止低血糖发生；3、本品也可与磺脲类口服降糖药合用，具协同作用。,"
                        规格：0.25g
                    ","盐酸二甲双胍
                        ",本品常见不良反应包括腹泻、恶心、呕吐、胃胀、乏力、消化不良、腹部不适及头痛。其他少见者为大便异常、低血糖、肌痛、头昏、头晕、指甲异常、皮疹、出汗增加、味觉异常、胸部不适、寒战、流感症状、潮热、心悸、体重减轻等。本品可减少维生素B12的吸收，....,应遵医嘱服药。本品应从小剂量开始使用，根据病人状况，逐渐增加剂量。通常本品的起始剂量为0.5克，每日二次；或0.85克，每日一次；随餐服用。可每周增加0.5克，或每2周增加0.85克，逐渐加至每日2克，分次服用。成人最大推荐剂量为每日255....,1、口服本品期间，定期检查肾功能，可以减少乳酸中毒的发生，尤其是老年患者更应定期检查肾功能。接受外科手术和碘剂X射线摄影检查前患者暂时停止口服本品。2、肝功能不良：某些乳酸性酸中毒患者合并有肝功能损害，因此有肝脏疾病者应避免使用盐酸二甲双胍....
"坐珠达西
                    ",适用于：,"
                        规格：每丸重1克
                    ","坐台、寒水石、石灰华、唐古特乌头、肉豆蔻、草果、川木香、诃子（去核）、西红花、牛黄、麝香、熊胆等三十五味。

                        ",尚不明确。,一次1丸，每2-3日1丸，清晨开水泡服。,忌用酸、腐、生冷、油腻食物。
"盐酸二甲双胍片
                    ",1.本品首选用于单纯饮控制及体育锻炼控制血糖无效的2型糖尿病，特别是超重的患者。,"
                        规格：0.25g
                    ","本品主要成份为：盐酸二甲双胍。
其化学名称为: 1,1-二甲基双胍盐酸盐。
分子量: 165.63
                        ",据国外文献报道:,为了减少胃肠道并发症的发生，也为了使用最小制量的药物使患者的血脑足以控制，应从小剂量开始服用，连渐增加剂量。治疗开始和调整剂量期间 (见推荐的服药计划)。测定空腹血糖可用于确定本品治疗反应，以及确定患者患者最小的有效剂量。此后，应每隔三个月....,1.警告
"格列吡嗪片
                    ",适用于经饮食控制及体育锻炼疗效不满意的轻度、中度Ⅱ型糖尿病患者。,"
                        规格：5mg
                    ","化学名称:5-甲基-N-[2-[4-[[[(环己氨基)羰基]氨基]磺酰基]苯基]乙基]-吡嗪甲酰胺。
化学结构式
分子式:C21H22N5O4S
分子量:445.54
                        ","1、较常见的为胃肠道症状(如恶心、上腹胀满)、头痛等,减少剂量即可缓解。","口服。剂量因人而异,一般推荐剂量2.5-20mg/日,早餐前30分钟服用。日剂量超过15mg,宜在早中、晚分三次餐前服用。","1、本品适用的2型糖尿病患者的胰岛β细胞需有一定的分泌胰岛素功能,且无急性并发症(如感染、创伤、酮症酸中毒、高滲性昏迷),不合并妊娠,无严重的慢性并发症。"
"西格列汀二甲双胍片(II)
                    ",本品配合饮食和运动治疗，用于经二甲双胍单药治疗血糖仍控制不佳或正在接受二者联合治疗的2型糖尿病患者。,"
                        规格：磷酸西格列汀50mg(以游离碱计)和盐酸二甲双胍850mg
                    ","本品为粉红色异形薄膜衣片，除去包衣后显白色。
                        ",临床试验经验,一般建议：用本品进行降糖治疗时，应根据患者目前的治疗方案、治疗的有效程度、对药物的耐受程度给予个体化的剂量，但不能超过磷酸西格列汀100 mg和二甲双胍2000 mg的每日最大推荐剂量。,本品不能用于1型糖尿病或糖尿病酮症酸中毒患者。
"止渴降糖胶囊
                    ",益气养阴，滋肾健脾。适用于气阴两虚、脾肾不足证糖尿病的辅助治疗，可改善口渴多饮、消谷善饥、尿多便干、倦怠乏力、心悸失眠、腰膝酸软、自汗盗汗、五心烦热等症状。,"
                        规格：每粒装0.5g
                    ","人参、黄芪、山药、地黄、山茱萸、猪胰脏粉、天花粉。
                        ",尚不明确,口服，一次3粒，一日3次。,在医生指导下用药。
"二甲双胍格列本脲胶囊(I)
                    ",1、用于单纯饮食控制和或运动疗法血糖水平未得到满意控制的2型糖尿病病人。,"
                        规格：每粒含盐酸二甲双胍250mg与格列本脲1.25mg
                    ","本品为复方制剂，其组份为磷酸西格列汀和盐酸二甲双胍。
                        ",1、胃肠道反应可有腹泻、恶心、呕吐、胃痛不适，口中有金属味。,个性化给药。,1、低血糖本品可能引起低血糖，当热量摄取不足、剧烈运动没有及时补充热量，同时使用其他降糖药或乙醇时发生低血糖的危险增加。肾或肝功能不全可升高格列本脲和盐酸二甲双胍的血药浓度，而肝肾功能不全可能减弱糖异生作用。所有这些都增加低血糖的危险性。
"马来酸罗格列酮片
                    ",经饮食控制和锻炼治疗效果仍不满意的2型糖尿病患者。本品可单独应用，也可与磺脲类或双胍类合用治疗单用磺脲类或双胍类血糖控制不佳的2型糖尿病患者。,"
                        规格：4mg
                    ","马来酸罗格列酮。
                        ",1.本品单独应用甚少引起低血糖(<2%)。,口服：单药治疗，与磺酰脲类或二甲双胍合并用药时，本品起始用量为一日4mg，单次服用。经12周治疗后，如需要，本品可加量至一日8mg，一日1次或分2次服用。,肾损害患者单服本品毋需调整剂量。因肾损害患者禁用二甲双胍，故对此类患者，本品不可与二甲双胍合用。
"盐酸吡格列酮分散片
                    ",对于2型糖尿病（非胰岛素依赖性糖尿病，NIDDM）患者，盐酸吡格列酮可与饮食控制和体育锻炼联合以改善和控制血糖。盐酸吡格列酮可单独使用，当饮食控制、体育锻炼和单药治疗不能满意控制血糖时，它也可与磺脲、二甲双胍或胰岛素合用。2型糖尿病的控制还....,"
                        规格：15mg(以吡格列酮计)
                    ","本品主要成份为盐酸吡格列酮。
                        ",尚未明确。,本品为分散片，使用时将其加入适量水中，搅拌均匀分散后服用，也可直接用水送服。盐酸吡格列酮应每日服用一次，服药与进食无关。,1、一般：盐酸吡格列酮仅能在胰岛素存在下发挥降糖作用，故不应用于1型糖尿病或糖尿病酮症酸中毒治疗。低血糖症：当患者联合使用盐酸吡格列酮和胰岛素或其他口服降糖药时，有发生低血糖症的风险，此时可能有必要降低同用药物的剂量。
"格列吡嗪片
                    ",适用于经饮食控制及体育锻炼2～3个月疗效不满意的轻、中度2型糖尿病患者，这类糖尿病患者的胰岛β细胞需有一定的分泌胰岛素功能，且无急性并发症（如感染、创伤、酮症酸中毒、高渗性昏迷等），不合并妊娠，无严重的慢性并发症。,"
                        规格：5mg
                    ","本品主要成分为：格列吡嗪
                        ",1．较常见的为肠胃道症状（如恶心，上腹胀满）、头痛等，减少剂量即可缓解。,"口服剂量因人而异,一般推荐剂量2.5～20mg/日，早餐前30分钟服用。日剂量超过15mg，宜在早、中、晚分三次餐前服用。单用饮食疗法失败者：起始剂量一日2.5～5mg，以后根据血糖和尿糖情况增减剂量，每次增减2.5～5.0mg。一日剂量超....",（1）病人用药时应遵医嘱，注意饮食控制和用药时间。
"参芪五味子片
                    ",健脾益气，宁心安神。用于气血不足，心脾两虚所致的失眠、多梦、健忘、乏力、心悸、气短、自汗。,"
                        规格：素片每片重0.25g
                    ","南五味子、党参、黄芪、炒酸枣仁。辅料为：淀粉、糖粉、滑石粉。
                        ",尚不明确。,口服。一次3～5片，一日3次。,1.忌不易消化食物。2.感冒发热病人不宜服用。3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。4.儿童、孕妇、哺乳期妇女应在医师指导下服用。5.服药4周症状无缓解，应去医院就诊。6.对本品过敏者禁用，过敏体质者慎用....
"智杞颗粒
                    ",滋补肝肾。用于儿童因血铅高造成的体力弱、智力差、乏力、饮食少、头晕目涩、脉细、舌苔薄白的肝肾阴虚证。,"
                        规格：每袋装2g
                    ","枸杞子、益智、牡蛎（煅）、牛磺酸。
                        ",尚不明确。,口服。1-2岁，一次半袋，一日一次；3-8岁，一次1袋，一日1次；9-15岁，一次1袋，一日2次；成人，一次2袋，一日2次。,1.有外感发烧、咳嗽等症状慎用本品。
"盐酸二甲双胍缓释胶囊
                    ",适用于单用饮食和运动治疗不能获良好控制的2型糖尿病患者。半片可单独用药，也可与磺脲类或胰岛素合用。,"
                        规格：0.25g
                    ","本品主要成份为盐酸二甲双胍。
                        ",1、常见的有恶心、呕吐、腹泻、味觉异常等；,口服。进食时或餐后服。开始用量通常为每日一次，一次两粒（500mg），晚餐时服用，根据血糖和尿糖调整用量，每日最大剂量不超过八粒（2000mg）。如果每日一次，每次八粒（2000mg）不能达到满意的疗效，可改为每日二次，每次四粒（1000m....,1.在使用二甲双胍的病人中，由于二甲双胍的累积有可能发生乳酸性酸中毒，这是一种罕见而严重的代谢性并发症，一旦发生，则会导致生命危险，因此对服用本品的患者，应进行肾功能监测和给药以最低有效用量为标准，从而来显著降低乳酸性酸中毒的发生风险。2.....
"那格列奈片
                    ",本品可以单独用于经饮食和运动不能有效控制高血糖的2型糖尿病病人。也可用于使用二甲双胍不能有效控制高血糖的2型糖尿病病人，采用与二甲双胍联合应用，但不能替代二甲双胍。那格列奈不适用于对磺脲类降糖药治疗不理想的2型糖尿病病人。,"
                        规格：120mg
                    ","本品主要成份是那格列奈。
                        ",1．低血糖：与其他抗糖尿病药物一样，服用那格列奈后，可观察到低血糖的症状。这些症状包括出汗、发抖、头晕、食欲不振、心悸、恶心、疲劳和无力。这些症状一般较轻且较易处理，如需要可进食碳水化合物。临床研究报告显示出现低血糖症状，且证实血糖降低（血....,口服。通常成年人每次60－120mg，一日三次，餐前1－15分钟以内服用，建议从小剂量开始，并根据定期的HBA1c或餐后1－2小时血糖检测结果调整剂量，可逐渐增加剂量至每次180mg。,1．低血糖：本品可以引起低血糖现象，其发生的频率与糖尿病严重程度、血糖控制水平、以及病人其他相关情况有关。老年病人、营养不良的病人、伴有肾上腺或垂体功能不全的病人对降糖药比较敏感，易发生低血糖。剧烈运动、饮酒、腹泻呕吐、进食减少、或合用其他....
"消渴平片
                    ",益气养阴，清热泻火。用于阴虚燥热，气阴两虚所致的消渴病，症见口渴喜饮、多食、多尿、消瘦、气短、乏力、手足心热；2型糖尿病见上述症候者。,"
                        规格：每片重0.3g
                    ","黄芪、天花粉、丹参、葛根、沙苑子、枸杞子、知母、人参、黄连、天冬、五味子、五倍子。
                        ",尚不明确。,口服。一次6~8片，一日3次，或遵医嘱。,孕妇慎用。
"酒石酸罗格列酮分散片
                    ",本品仅适用于其他降糖药无法达到血糖控制目标的2型糖尿病患者。,"
                        规格：4mg(以罗格列酮计)
                    ","本品主要成份为酒石酸罗格列酮
                        ",据国外研究资料报道：在临床试验中，约4600名2型糖尿病患者接受马来酸罗格列酮治疗，其中3300人治疗达6个月以上，2000人治疗达12个月以上。由于马来酸罗格列酮与本品具有相同的活性成份，国内临床研究表明两者具有相似的安全性，因此，本品的....,糖尿病的治疗应个体化。本品为分散片，使用时将其加入适量水中，搅拌均匀后服用。,鉴于罗格列酮仅在胰岛素存在的条件下才可发挥作用，故本品不宜用于I型糖尿病或糖尿病酮症酸中毒患者。.本品与胰岛素或其它口服降糖药合用时，患者有发生低血糖的危险，必要时可减少合用药物的剂量。
"盐酸二甲双胍缓释片
                    ",用于单用饮食和运动治疗不能获得良好的控制的Ⅱ型糖尿病患者。本品单独用药，也可与磺酰脲或胰岛素合用。,"
                        规格：0.5g(以盐酸二甲双胍计)
                    ","本品主要成份为盐酸二甲双胍，其化学名为 1，1－二甲基双胍盐酸盐。
分子式：C4H11N5·HCl
分子量：165.63
                        ",部分病人口服本品后有胃肠道不适，如恶心、呕吐、腹泻、腹痛、便秘、腹胀、消化不良、胃灼热，以及头晕、头痛、流感样症状、味觉异常、肌肉疼痛、低血压、心悸、潮红、寒战、胸部不适、皮疹、乏力、疲倦等。,口服，进食时或餐后服。开始用量通常为每日一次，一次1片(500mg)，晚餐时服用，根据血糖和尿糖调整用量，每日最大量不超过4片(2000mg)。如果每日一次，每次4片(2000mg)不能达到满意的疗效，可改为每日两次，每次2片(1000mg....,1.在使用二甲双胍的病人中，由于二甲双胍的累积有可能发生乳酸性酸中毒，这是一种罕见而严重的代谢性并发症，一旦发生，则会导致生命危险，因此对服用本品的患者，应进行肾功能监测和给药以最低有效用量为标准，从而来显著降低乳酸性酸中毒的发生风险。
"二甲双胍格列本脲胶囊(I)
                    ",1、用于单纯饮食控制与运动疗法血糖水平未得到满意控制的II型糖尿病病人。2、可作为单用磺脲类或盐酸二甲双胍治疗，血糖水平未得到满意控制的II型糖尿病病人二线用药。,"
                        规格：每粒含盐酸二甲双胍0.25g与格列本脲1.25mg
                    ","本品为复方制剂，其组分为:每粒含格列本脲1.25mg， 盐酸二甲双胍250mg。
                        ",1、胃肠道反应可有腹泻、恶心、呕吐、胃痛不适、口中有金属味。,个性化给药。1.于饮食与运动疗法已不能满意控制血糖的2型糖尿病患者，推荐开始剂量为1日1次，1次1粒(格列本脲/二甲双胍：1.25mg/250mg)，与饭同服。2.对于基线HbAlc]9%或FPG]200mg/dl的初次治疗病人，开始剂量为....,1、低血糖 本品可能引起低血糖，当热量摄取不足、剧烈运动没有及时补充热量，同时使用其他降糖药或乙醇时发生低血糖的危险增加。肾或肝功能不全可升高格列本脲和盐酸二甲双胍的血药浓度，而肝肾功能不全可能减弱糖异生作用。所有这些都增加低血糖的危险性。....
"米格列奈钙片
                    ",改善2型糖尿病患者餐后高血糖(仅限用于经饮食。运动疗法不能有效控制血糖的患者或在饮食，运动疗法的基础上加用a-葡萄糖昔酶抑制剂后仍不能有效控制血糖的患者。,"
                        规格：5mg
                    ","米格列奈钙。双[2- (S) -苄基-4- 氧代-4- (顺- 全氯化异吲哚-2-基)丁酸]单钙盐二水合物。
分子式: C38H48N2O6Ca .2H2O
                        ",据国外文献报道:在临床试验总病例1142例中，报告发生不良反应245例(21. 5%)。主要为低血糖症状(5. 8%).其他包括腹胀 (1.7%)，便秘(1.2%)，腹泻(1.1%) 等消化道症状以及头痛(1.0%) 等。此外，临床检查值的....,餐前5分钟内口服。通常成人每次10mg.每日3次。可根据患者的治疗效果酌情调整剂量.,一般注意事项
"维格列汀片
                    ",本品适用于治疗2型糖尿病。当饮食或运动不能有效控制血糖时，本品可作为单药治疗，或者当二甲双胍作为单药治疗用至最大耐受剂量仍不能有效控制血糖时，本品可与二甲双胍联合使用。,"
                        规格：50mg
                    ","本品主要成份、双氯芬酸钠。

                        ",最常见的不良反应包括鼻塞、头痛、头晕和上呼吸道感染。,成人：本品与二甲双胍或噻唑烷二酮类合用：50mg，早晚给药一次。与磺脲类合用：50mg，每天一次早晨服。每日剂量不超过100mg/天。,不能作为胰岛素的替代品用于需要补充胰岛素的患者。不适用于1型糖尿病患者，亦不能用于治疗糖尿病酮症酸中毒。肾功能不全的患者：由于在中度或重度肾功能不全患者或需要接受血液透析治疗的终末期肾脏疾病患者中的应用经验有限，因此不推荐此类患者使用维格列....
"金糖宁胶囊
                    ",化浊祛湿，活血定痛。用于2型糖尿病属湿浊中阻兼血瘀证，症见：脘腹胀满，头身困重，倦怠乏力，大便不爽，或肢体麻木，肢体疼痛等。,"
                        规格：每粒装0.55g
                    ","蚕沙、甘草。
                        ",个别患者发生心前区疼痛，头晕，头痛，头胀，腹胀，吞酸，腹泻，恶心，呕吐，右肾区痛，腰痛，肛门排气增多，皮疹，瘙痒。,用餐前即刻服用。一次4粒，一日3次。疗程4周。,服药期间定期检测血糖、肝肾功能、心功能。
